CustomerId,CustomerName,CustomerSurname,CustomerEmail,CustomerDistrict,CustomerCity,CustomerCountry,CustomerGender,CustomerBalance,CustomerCreatedDate,CustomerIsActive
3821,Elena,Costa,elena.costa@i̇talya.shop,Barcola,Palermo,İtalya,Erkek,35555.99,2026-01-08,1
3822,Noah,Schulz,noah.schulz@almanya.shop,Pasing,Hamburg,Almanya,Kadın,4084.45,2026-01-08,1
3823,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Berlin,Almanya,Erkek,30157.01,2026-01-30,1
3824,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Timişoara,Romanya,Kadın,4989.33,2026-01-04,1
3825,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,3024.95,2026-02-17,1
3826,Ali,Şahin,ali.şahin@türkiye.shop,Konak,İzmir,Türkiye,Erkek,7396.63,2026-01-30,1
3827,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Ankara,Türkiye,Kadın,39411.39,2026-01-31,1
3828,Noah,Schulz,noah.schulz@almanya.shop,Altona,Hamburg,Almanya,Kadın,3824.07,2026-01-01,1
3829,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Niş,Sırbistan,Kadın,17918.58,2026-02-08,1
3830,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sector 1,Timişoara,Romanya,Kadın,12017.26,2026-01-27,1
3831,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Bükreş,Romanya,Kadın,24601.24,2026-01-22,1
3832,Matteo,Ricci,matteo.ricci@i̇talya.shop,Monreale,Torino,İtalya,Erkek,28336.24,2026-01-17,1
3833,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Palermo,İtalya,Erkek,15520.29,2026-02-02,1
3834,Emilia,Bauer,emilia.bauer@almanya.shop,Zentrum,Hamburg,Almanya,Kadın,32669.06,2026-01-04,1
3835,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Osmangazi,Eskişehir,Türkiye,Kadın,8572.12,2026-01-06,1
3836,Giulia,Rossi,giulia.rossi@i̇talya.shop,Centro,Torino,İtalya,Erkek,39555.28,2026-01-22,1
3837,Felix,Klein,felix.klein@almanya.shop,Altona,Leipzig,Almanya,Erkek,16179.05,2026-01-26,1
3838,Fatma,Çelik,fatma.çelik@türkiye.shop,Üsküdar,İstanbul,Türkiye,Erkek,34765.03,2026-01-04,1
3839,Elif,Koç,elif.koç@türkiye.shop,Beşiktaş,Antalya,Türkiye,Kadın,15921.66,2026-01-17,1
3840,Felix,Klein,felix.klein@almanya.shop,Pasing,Hamburg,Almanya,Erkek,18590.31,2026-02-17,1
3841,Georgios,Kostas,georgios.kostas@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Kadın,8638.23,2026-01-22,1
3842,Mihai,Radu,mihai.radu@romanya.shop,Centru,Yaş,Romanya,Kadın,36896.4,2026-01-17,1
3843,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,Bursa,Türkiye,Erkek,18906.0,2026-02-14,1
3844,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Beşiktaş,İzmir,Türkiye,Kadın,33950.85,2026-02-05,1
3845,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Belgrad,Sırbistan,Erkek,35232.03,2026-01-28,1
3846,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Monreale,Torino,İtalya,Kadın,35370.73,2026-01-04,1
3847,Ayşe,Demir,ayşe.demir@türkiye.shop,Üsküdar,İstanbul,Türkiye,Erkek,20066.57,2026-02-01,1
3848,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,San Donato,Bologna,İtalya,Kadın,14723.18,2026-02-06,1
3849,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,18452.92,2026-01-25,1
3850,Marco,Bianchi,marco.bianchi@i̇talya.shop,Monreale,Bologna,İtalya,Kadın,30994.7,2026-01-20,1
3851,Marco,Bianchi,marco.bianchi@i̇talya.shop,San Donato,Palermo,İtalya,Kadın,1084.84,2026-01-04,1
3852,Felix,Klein,felix.klein@almanya.shop,Mitte,Berlin,Almanya,Erkek,18188.9,2026-01-10,1
3853,Alessandro,Conti,alessandro.conti@i̇talya.shop,Centro,Milano,İtalya,Kadın,20800.93,2026-01-10,1
3854,Alessandro,Conti,alessandro.conti@i̇talya.shop,Barcola,Palermo,İtalya,Erkek,10718.18,2026-01-10,1
3855,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Erkek,28602.57,2026-01-25,1
3856,Marco,Bianchi,marco.bianchi@i̇talya.shop,Borgo,Trieste,İtalya,Kadın,38979.82,2026-01-23,1
3857,Marie,Richter,marie.richter@almanya.shop,Plagwitz,Hamburg,Almanya,Erkek,34821.22,2026-02-15,1
3858,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Beşiktaş,İzmir,Türkiye,Kadın,5408.58,2026-02-02,1
3859,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Stuttgart,Almanya,Erkek,32697.03,2026-01-08,1
3860,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Palermo,İtalya,Kadın,5921.04,2026-01-24,1
3861,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Hamburg,Almanya,Erkek,36311.91,2026-01-27,1
3862,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Gümülcine,Yunanistan,Erkek,13946.49,2026-02-10,1
3863,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Atina,Yunanistan,Kadın,21806.5,2026-02-09,1
3864,Francesca,Romano,francesca.romano@i̇talya.shop,Borgo,Trieste,İtalya,Erkek,35774.99,2026-01-23,1
3865,Ayşe,Demir,ayşe.demir@türkiye.shop,Beşiktaş,İstanbul,Türkiye,Erkek,35118.75,2026-02-09,1
3866,Georgios,Kostas,georgios.kostas@yunanistan.shop,Center,Selanik,Yunanistan,Kadın,25851.45,2026-01-19,1
3867,Emilia,Bauer,emilia.bauer@almanya.shop,Zentrum,Köln,Almanya,Kadın,33206.16,2026-01-08,1
3868,Francesca,Romano,francesca.romano@i̇talya.shop,Borgo,Bologna,İtalya,Kadın,17171.77,2026-01-12,1
3869,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Timişoara,Romanya,Erkek,29809.56,2026-02-05,1
3870,Cristian,Stan,cristian.stan@romanya.shop,Centru,Timişoara,Romanya,Kadın,5823.14,2026-02-08,1
3871,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Köstence,Romanya,Kadın,10580.57,2026-01-14,1
3872,Marko,Jovanović,marko.jovanović@sırbistan.shop,Mediana,Niş,Sırbistan,Erkek,12877.64,2026-01-11,1
3873,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Palermo,İtalya,Erkek,32153.2,2026-01-23,1
3874,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Berlin,Almanya,Kadın,17302.1,2026-01-10,1
3875,Elif,Koç,elif.koç@türkiye.shop,Çankaya,Adana,Türkiye,Kadın,33885.85,2026-01-18,1
3876,Lukas,Müller,lukas.müller@almanya.shop,Zentrum,Hamburg,Almanya,Kadın,7730.76,2026-02-12,1
3877,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Timişoara,Romanya,Kadın,14972.1,2026-01-24,1
3878,Piotr,Zieliński,piotr.zieliński@polonya.shop,Śródmieście,Varşova,Polonya,Erkek,18146.36,2026-02-01,1
3879,Hanna,Schneider,hanna.schneider@almanya.shop,Altona,Stuttgart,Almanya,Kadın,24156.57,2026-01-15,1
3880,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Monreale,Bologna,İtalya,Erkek,1427.04,2026-02-09,1
3881,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,İzmir,Türkiye,Kadın,33425.44,2026-02-09,1
3882,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Bursa,Türkiye,Erkek,32424.6,2026-01-21,1
3883,Cristian,Stan,cristian.stan@romanya.shop,Sud,Köstence,Romanya,Erkek,8882.86,2026-02-16,1
3884,Giulia,Rossi,giulia.rossi@i̇talya.shop,San Donato,Torino,İtalya,Kadın,20147.21,2026-01-29,1
3885,Hanna,Schneider,hanna.schneider@almanya.shop,Pasing,Stuttgart,Almanya,Erkek,13442.1,2026-02-02,1
3886,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Münih,Almanya,Erkek,30341.99,2026-02-09,1
3887,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Çankaya,Ankara,Türkiye,Kadın,20157.89,2026-01-11,1
3888,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Köln,Almanya,Kadın,13157.19,2026-01-20,1
3889,Elena,Marin,elena.marin@romanya.shop,Tomis,Köstence,Romanya,Erkek,1434.49,2026-01-15,1
3890,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Krakow,Polonya,Kadın,2015.81,2026-01-27,1
3891,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Varna,Bulgaristan,Erkek,33641.33,2026-01-06,1
3892,Emilia,Bauer,emilia.bauer@almanya.shop,Zentrum,Köln,Almanya,Erkek,28300.11,2026-01-31,1
3893,Elif,Koç,elif.koç@türkiye.shop,Konak,Eskişehir,Türkiye,Kadın,15202.06,2026-01-02,1
3894,Francesca,Romano,francesca.romano@i̇talya.shop,San Donato,Milano,İtalya,Kadın,12421.94,2026-01-17,1
3895,Marie,Richter,marie.richter@almanya.shop,Altona,Leipzig,Almanya,Kadın,30568.17,2026-01-22,1
3896,Noah,Schulz,noah.schulz@almanya.shop,Pasing,Stuttgart,Almanya,Kadın,33724.42,2026-01-04,1
3897,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Kadın,20321.26,2026-01-06,1
3898,Felix,Klein,felix.klein@almanya.shop,Bad Cannstatt,Köln,Almanya,Erkek,1709.6,2026-01-12,1
3899,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sector 1,Timişoara,Romanya,Kadın,15036.67,2026-02-12,1
3900,Ayşe,Demir,ayşe.demir@türkiye.shop,Şişli,Eskişehir,Türkiye,Erkek,17098.65,2026-02-19,1
3901,Jonas,Fischer,jonas.fischer@almanya.shop,Pasing,Leipzig,Almanya,Erkek,15498.5,2026-02-16,1
3902,Francesca,Romano,francesca.romano@i̇talya.shop,Borgo,Milano,İtalya,Erkek,30540.4,2026-02-18,1
3903,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,27288.46,2026-01-30,1
3904,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Niş,Sırbistan,Erkek,17478.32,2026-01-15,1
3905,Hanna,Schneider,hanna.schneider@almanya.shop,Plagwitz,Berlin,Almanya,Kadın,7238.39,2026-01-13,1
3906,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,25686.82,2026-01-20,1
3907,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Kadın,8971.28,2026-01-30,1
3908,Marco,Bianchi,marco.bianchi@i̇talya.shop,Borgo,Milano,İtalya,Erkek,17427.15,2026-02-03,1
3909,Marie,Richter,marie.richter@almanya.shop,Plagwitz,Münih,Almanya,Erkek,12353.07,2026-01-16,1
3910,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Glyfada,Atina,Yunanistan,Erkek,21518.22,2026-02-14,1
3911,Ioana,Ionescu,ioana.ionescu@romanya.shop,Centru,Yaş,Romanya,Erkek,33708.98,2026-01-27,1
3912,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,18756.7,2026-01-27,1
3913,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Beşiktaş,Adana,Türkiye,Kadın,3633.6,2026-01-26,1
3914,Emre,Aydın,emre.aydın@türkiye.shop,Konak,Bursa,Türkiye,Kadın,22368.82,2026-01-11,1
3915,Felix,Klein,felix.klein@almanya.shop,Zentrum,Berlin,Almanya,Erkek,2071.43,2026-01-04,1
3916,Laura,Weber,laura.weber@almanya.shop,Mitte,Leipzig,Almanya,Erkek,20953.65,2026-01-21,1
3917,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Konak,Antalya,Türkiye,Erkek,23312.26,2026-01-24,1
3918,Elena,Marin,elena.marin@romanya.shop,Tomis,Köstence,Romanya,Kadın,27217.32,2026-02-08,1
3919,Laura,Weber,laura.weber@almanya.shop,Mitte,Berlin,Almanya,Kadın,33345.55,2026-01-24,1
3920,Noah,Schulz,noah.schulz@almanya.shop,Pasing,Hamburg,Almanya,Erkek,28845.48,2026-02-18,1
3921,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Nilüfer,Eskişehir,Türkiye,Erkek,9706.97,2026-01-06,1
3922,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Şişli,İstanbul,Türkiye,Erkek,23867.82,2026-02-01,1
3923,Elif,Koç,elif.koç@türkiye.shop,Üsküdar,Bursa,Türkiye,Erkek,10795.73,2026-02-06,1
3924,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Konak,Antalya,Türkiye,Erkek,27088.85,2026-01-06,1
3925,Alessandro,Conti,alessandro.conti@i̇talya.shop,Monreale,Palermo,İtalya,Erkek,6287.22,2026-02-06,1
3926,Maria,Petrova,maria.petrova@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Erkek,11264.36,2026-01-10,1
3927,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Torino,İtalya,Erkek,29564.82,2026-01-13,1
3928,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Yaş,Romanya,Erkek,16962.73,2026-01-03,1
3929,Cristian,Stan,cristian.stan@romanya.shop,Sud,Yaş,Romanya,Erkek,22624.41,2026-01-18,1
3930,Anna,Kowalska,anna.kowalska@polonya.shop,Śródmieście,Krakow,Polonya,Kadın,19136.25,2026-01-20,1
3931,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Osmangazi,İzmir,Türkiye,Kadın,7377.94,2026-01-13,1
3932,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Lingotto,Torino,İtalya,Kadın,13206.68,2026-02-02,1
3933,Mihai,Radu,mihai.radu@romanya.shop,Sud,Bükreş,Romanya,Erkek,1170.76,2026-01-20,1
3934,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,24674.66,2026-02-18,1
3935,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,21429.96,2026-02-17,1
3936,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,24575.0,2026-01-30,1
3937,Marie,Richter,marie.richter@almanya.shop,Plagwitz,Hamburg,Almanya,Kadın,31816.87,2026-02-08,1
3938,Noah,Schulz,noah.schulz@almanya.shop,Zentrum,Münih,Almanya,Erkek,25749.44,2026-01-30,1
3939,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Bükreş,Romanya,Kadın,3130.69,2026-02-19,1
3940,Elif,Koç,elif.koç@türkiye.shop,Nilüfer,Antalya,Türkiye,Erkek,16075.9,2026-02-15,1
3941,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,Adana,Türkiye,Erkek,17035.75,2026-02-19,1
3942,Georgios,Kostas,georgios.kostas@yunanistan.shop,Glyfada,Atina,Yunanistan,Erkek,34896.88,2026-02-04,1
3943,Marie,Richter,marie.richter@almanya.shop,Mitte,Hamburg,Almanya,Kadın,38552.0,2026-01-08,1
3944,Cristian,Stan,cristian.stan@romanya.shop,Tomis,Bükreş,Romanya,Erkek,15901.49,2026-01-19,1
3945,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,38265.26,2026-02-15,1
3946,Jonas,Fischer,jonas.fischer@almanya.shop,Mitte,Hamburg,Almanya,Erkek,20831.54,2026-01-24,1
3947,Anna,Fontana,anna.fontana@i̇talya.shop,Centro,Palermo,İtalya,Kadın,22125.97,2026-01-29,1
3948,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Varna,Bulgaristan,Kadın,30504.64,2026-01-10,1
3949,Francesca,Romano,francesca.romano@i̇talya.shop,San Donato,Torino,İtalya,Erkek,12657.72,2026-01-11,1
3950,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Novi Sad,Sırbistan,Kadın,18017.78,2026-02-18,1
3951,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Köln,Almanya,Kadın,1396.12,2026-01-16,1
3952,Elena,Marin,elena.marin@romanya.shop,Sector 1,Timişoara,Romanya,Erkek,23967.8,2026-02-12,1
3953,Felix,Klein,felix.klein@almanya.shop,Plagwitz,Berlin,Almanya,Erkek,37797.29,2026-02-16,1
3954,Elena,Costa,elena.costa@i̇talya.shop,Centro,Verona,İtalya,Kadın,26621.69,2026-01-27,1
3955,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Centar,Sofya,Bulgaristan,Erkek,13914.09,2026-01-03,1
3956,Fatma,Çelik,fatma.çelik@türkiye.shop,Çankaya,Antalya,Türkiye,Erkek,2851.08,2026-01-02,1
3957,Ali,Şahin,ali.şahin@türkiye.shop,Çankaya,Bursa,Türkiye,Erkek,35179.34,2026-02-19,1
3958,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Nilüfer,Bursa,Türkiye,Erkek,7818.15,2026-01-10,1
3959,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Krakow,Polonya,Erkek,35493.42,2026-01-06,1
3960,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,16662.49,2026-02-20,1
3961,Giulia,Rossi,giulia.rossi@i̇talya.shop,Lingotto,Bologna,İtalya,Kadın,18911.0,2026-02-01,1
3962,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,6552.73,2026-01-19,1
3963,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Kadın,2975.49,2026-01-15,1
3964,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,İzmir,Türkiye,Erkek,17884.06,2026-01-29,1
3965,Elena,Costa,elena.costa@i̇talya.shop,Lingotto,Milano,İtalya,Erkek,16130.52,2026-01-02,1
3966,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Şişli,Ankara,Türkiye,Erkek,33354.39,2026-02-04,1
3967,Felix,Klein,felix.klein@almanya.shop,Pasing,Hamburg,Almanya,Erkek,25042.65,2026-01-17,1
3968,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Timişoara,Romanya,Erkek,19637.65,2026-01-30,1
3969,Georgios,Kostas,georgios.kostas@yunanistan.shop,Glyfada,Atina,Yunanistan,Erkek,29650.01,2026-01-18,1
3970,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Stuttgart,Almanya,Erkek,16833.64,2026-01-19,1
3971,Alessandro,Conti,alessandro.conti@i̇talya.shop,San Donato,Bologna,İtalya,Kadın,35829.28,2026-02-16,1
3972,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Bologna,İtalya,Erkek,7320.78,2026-02-03,1
3973,Mihai,Radu,mihai.radu@romanya.shop,Sud,Köstence,Romanya,Kadın,8889.71,2026-01-03,1
3974,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,1068.6,2026-01-12,1
3975,Elena,Marin,elena.marin@romanya.shop,Sud,Timişoara,Romanya,Erkek,22505.35,2026-01-22,1
3976,Francesca,Romano,francesca.romano@i̇talya.shop,Barcola,Verona,İtalya,Erkek,13435.23,2026-02-09,1
3977,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Borgo,Bologna,İtalya,Kadın,15599.26,2026-01-09,1
3978,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Üsküdar,Adana,Türkiye,Kadın,20941.08,2026-01-10,1
3979,Ali,Şahin,ali.şahin@türkiye.shop,Konak,Adana,Türkiye,Erkek,16291.87,2026-01-30,1
3980,Matteo,Ricci,matteo.ricci@i̇talya.shop,Borgo,Bologna,İtalya,Erkek,940.23,2026-02-04,1
3981,Fatma,Çelik,fatma.çelik@türkiye.shop,Üsküdar,İstanbul,Türkiye,Kadın,15485.07,2026-01-05,1
3982,Anna,Kowalska,anna.kowalska@polonya.shop,Śródmieście,Krakow,Polonya,Erkek,21587.2,2026-02-13,1
3983,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Wroclaw,Polonya,Erkek,9075.04,2026-01-03,1
3984,Noah,Schulz,noah.schulz@almanya.shop,Altona,Stuttgart,Almanya,Kadın,31238.05,2026-02-08,1
3985,Marie,Richter,marie.richter@almanya.shop,Zentrum,Berlin,Almanya,Erkek,31926.46,2026-02-05,1
3986,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Kadın,39918.98,2026-02-06,1
3987,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Niş,Sırbistan,Erkek,5131.7,2026-02-15,1
3988,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Şişli,Antalya,Türkiye,Kadın,16251.83,2026-02-02,1
3989,Elif,Koç,elif.koç@türkiye.shop,Şişli,Antalya,Türkiye,Kadın,38027.45,2026-02-19,1
3990,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Berlin,Almanya,Erkek,35061.69,2026-01-31,1
3991,Mihai,Radu,mihai.radu@romanya.shop,Centru,Köstence,Romanya,Erkek,14189.24,2026-01-03,1
3992,Elif,Koç,elif.koç@türkiye.shop,Çankaya,İstanbul,Türkiye,Kadın,17558.02,2026-01-03,1
3993,Marie,Richter,marie.richter@almanya.shop,Plagwitz,Köln,Almanya,Erkek,28542.82,2026-02-03,1
3994,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Niş,Sırbistan,Erkek,33097.06,2026-01-01,1
3995,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,25171.76,2026-01-03,1
3996,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Filibe,Bulgaristan,Kadın,22086.45,2026-01-19,1
3997,Emilia,Bauer,emilia.bauer@almanya.shop,Mitte,Leipzig,Almanya,Kadın,19886.16,2026-01-09,1
3998,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Osmangazi,Adana,Türkiye,Kadın,13446.9,2026-02-07,1
3999,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Bükreş,Romanya,Kadın,38706.48,2026-01-11,1
4000,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Niş,Sırbistan,Kadın,36257.59,2026-01-14,1
4001,Francesca,Romano,francesca.romano@i̇talya.shop,Borgo,Milano,İtalya,Kadın,27315.01,2026-01-24,1
4002,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Atina,Yunanistan,Kadın,37837.45,2026-02-05,1
4003,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Śródmieście,Varşova,Polonya,Erkek,33583.49,2026-01-30,1
4004,Elena,Marin,elena.marin@romanya.shop,Tomis,Bükreş,Romanya,Kadın,14251.53,2026-01-20,1
4005,Marie,Richter,marie.richter@almanya.shop,Zentrum,Leipzig,Almanya,Erkek,3005.89,2026-02-19,1
4006,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Lingotto,Bologna,İtalya,Erkek,21722.56,2026-02-09,1
4007,Maria,Petrova,maria.petrova@bulgaristan.shop,Lozenets,Burgaz,Bulgaristan,Erkek,1864.4,2026-01-15,1
4008,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Belgrad,Sırbistan,Kadın,15596.66,2026-02-14,1
4009,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Köstence,Romanya,Kadın,35765.86,2026-02-15,1
4010,Matteo,Ricci,matteo.ricci@i̇talya.shop,San Donato,Verona,İtalya,Kadın,24259.71,2026-02-20,1
4011,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Yaş,Romanya,Kadın,33261.14,2026-01-28,1
4012,Giulia,Rossi,giulia.rossi@i̇talya.shop,Borgo,Bologna,İtalya,Kadın,1133.57,2026-02-17,1
4013,Hanna,Schneider,hanna.schneider@almanya.shop,Pasing,Berlin,Almanya,Erkek,31783.74,2026-02-01,1
4014,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,33265.24,2026-01-23,1
4015,Elif,Koç,elif.koç@türkiye.shop,Kadıköy,Antalya,Türkiye,Erkek,10806.23,2026-02-14,1
4016,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Üsküdar,Adana,Türkiye,Erkek,14356.25,2026-01-11,1
4017,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Milano,İtalya,Kadın,21824.89,2026-01-06,1
4018,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Erkek,9285.5,2026-01-09,1
4019,Ayşe,Demir,ayşe.demir@türkiye.shop,Çankaya,Ankara,Türkiye,Erkek,10197.49,2026-01-07,1
4020,Ayşe,Demir,ayşe.demir@türkiye.shop,Üsküdar,Eskişehir,Türkiye,Kadın,5268.76,2026-01-13,1
4021,Piotr,Zieliński,piotr.zieliński@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,23259.86,2026-01-03,1
4022,Maria,Petrova,maria.petrova@bulgaristan.shop,Centar,Varna,Bulgaristan,Kadın,24962.52,2026-01-24,1
4023,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,17101.44,2026-02-15,1
4024,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Centrum,Varşova,Polonya,Kadın,21410.43,2026-02-11,1
4025,Francesca,Romano,francesca.romano@i̇talya.shop,Monreale,Trieste,İtalya,Erkek,3815.68,2026-01-28,1
4026,Laura,Weber,laura.weber@almanya.shop,Bad Cannstatt,Stuttgart,Almanya,Erkek,182.4,2026-01-15,1
4027,Marie,Richter,marie.richter@almanya.shop,Zentrum,Leipzig,Almanya,Erkek,19776.31,2026-01-28,1
4028,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Beşiktaş,Bursa,Türkiye,Erkek,36683.52,2026-01-02,1
4029,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,8297.43,2026-01-11,1
4030,Mihai,Radu,mihai.radu@romanya.shop,Sud,Köstence,Romanya,Erkek,7589.97,2026-01-19,1
4031,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Belgrad,Sırbistan,Kadın,23107.69,2026-02-05,1
4032,Elif,Koç,elif.koç@türkiye.shop,Nilüfer,İstanbul,Türkiye,Kadın,15016.64,2026-02-16,1
4033,Emre,Aydın,emre.aydın@türkiye.shop,Şişli,Eskişehir,Türkiye,Erkek,4803.12,2026-01-18,1
4034,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Erkek,17159.31,2026-02-13,1
4035,Emilia,Bauer,emilia.bauer@almanya.shop,Bad Cannstatt,Münih,Almanya,Kadın,29394.0,2026-02-18,1
4036,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Centar,Burgaz,Bulgaristan,Kadın,17349.58,2026-01-22,1
4037,Lukas,Müller,lukas.müller@almanya.shop,Bad Cannstatt,Hamburg,Almanya,Erkek,26274.95,2026-02-19,1
